cell_id,x,y,longitude,latitude,B02,B03,B04,B08,B11,B12,NDVI,NDWI,red_nir_ratio,swir_nir_ratio,elevation,slope,aspect,hillshade,distance_to_moil_balaghat_m,valid_feature_fraction,feature_quality
GRID-17783,421997.89,2415338.9,80.245176,21.840274,742.0,1118.0,1136.0,2814.0,3519.0,2797.0,0.42481014132499695,-0.43133267760276794,0.40369582176208496,1.2238805294036865,302.7038269042969,0.3512881100177765,73.82022094726562,179.7759246826172,1890.5,1.0,valid
GRID-17784,422027.89,2415338.9,80.245467,21.840276,797.0,1200.0,1154.0,2978.0,3643.0,2729.0,0.4414327144622803,-0.42556247115135193,0.3875083923339844,1.196440577507019,302.4169616699219,0.03621777892112732,-1.0,180.39279174804688,1918.48,1.0,valid
GRID-17785,422057.89,2415338.9,80.245757,21.840277,1298.0,1878.0,2368.0,3188.0,3876.0,3180.0,0.14758819341659546,-0.2585866451263428,0.7427854537963867,1.1963613033294678,302.566650390625,0.24707433581352234,328.76043701171875,181.06578063964844,1946.52,1.0,valid
GRID-17786,422087.89,2415338.9,80.246047,21.840278,1250.0,1942.0,2420.0,3136.0,4131.0,3471.0,0.1288696974515915,-0.23513196408748627,0.7716836333274841,1.311543345451355,302.75018310546875,0.4747776389122009,322.33599853515625,181.78793334960938,1974.62,1.0,valid
GRID-17787,422117.89,2415338.9,80.246338,21.84028,1056.0,1708.0,2086.0,3068.0,4035.0,3384.0,0.1905316412448883,-0.284757137298584,0.6799217462539673,1.3194262981414795,303.1382751464844,0.3380093574523926,29.259002685546875,180.59767150878906,2002.77,1.0,valid
GRID-17788,422147.89,2415338.9,80.246628,21.840281,1218.0,1824.0,2226.0,3124.0,4167.0,3542.0,0.16785049438476562,-0.2627324163913727,0.7125479578971863,1.3255441188812256,302.6387939453125,0.3144986629486084,50.7647590637207,180.21009826660156,2030.98,1.0,valid
GRID-17789,422177.89,2415338.9,80.246918,21.840282,1090.0,1628.0,2022.0,3100.0,4184.0,3517.0,0.21046467125415802,-0.3113367259502411,0.652258038520813,1.327419400215149,302.75274658203125,0.29620590806007385,2.4471969604492188,180.94021606445312,2059.24,1.0,valid
GRID-17790,422207.89,2415338.9,80.247209,21.840284,996.0,1542.0,1958.0,3128.0,3977.0,3333.0,0.2300432324409485,-0.33961454033851624,0.6259590983390808,1.2720588445663452,302.5583801269531,0.5494301319122314,62.47542190551758,179.7847137451172,2087.54,1.0,valid
GRID-17791,422237.89,2415338.9,80.247499,21.840285,843.0,1334.0,1474.0,3068.0,3831.0,2970.0,0.35094669461250305,-0.3939118981361389,0.4804432988166809,1.2503259181976318,302.1851806640625,0.378903865814209,78.74365234375,179.6459197998047,2115.9,1.0,valid
GRID-17792,422267.89,2415338.9,80.247789,21.840286,664.0,993.0,1076.0,2764.0,3352.0,2459.0,0.43958333134651184,-0.47138676047325134,0.3892908990383148,1.2547032833099365,302.0596923828125,0.37023359537124634,299.422119140625,181.43080139160156,2144.3,1.0,valid
GRID-17793,422297.89,2415338.9,80.248079,21.840288,691.0,1084.0,1092.0,2890.0,3297.0,2376.0,0.45153188705444336,-0.4544539451599121,0.37785467505455017,1.149827003479004,302.5350036621094,0.9616645574569702,299.4599914550781,183.20245361328125,2172.74,1.0,valid
GRID-17794,422327.89,2415338.9,80.24837,21.840289,601.0,1084.0,1118.0,2700.0,3053.0,2221.0,0.4143531024456024,-0.4270612895488739,0.4140740633010864,1.0985184907913208,302.9781799316406,0.7248076796531677,330.90399169921875,182.49143981933594,2201.22,1.0,valid
GRID-17795,422357.89,2415338.9,80.24866,21.84029,796.0,1258.0,1466.0,2872.0,3308.0,2505.0,0.32411253452301025,-0.39079904556274414,0.5104456543922424,1.1350975036621094,302.82574462890625,0.7160959839820862,8.176597595214844,181.6488037109375,2229.74,1.0,valid
GRID-17796,422387.89,2415338.9,80.24895,21.840292,834.0,1318.0,1474.0,3086.0,3569.0,2756.0,0.35350874066352844,-0.40145325660705566,0.47764095664024353,1.0874918699264526,302.91278076171875,0.7288362383842468,12.649322509765625,181.52496337890625,2258.3,1.0,valid
GRID-17797,422417.89,2415338.9,80.249241,21.840293,832.0,1278.0,1482.0,3043.0,3626.0,2854.0,0.3449723720550537,-0.4084702730178833,0.4870193898677826,1.164968729019165,302.79278564453125,0.6457957625389099,28.51947021484375,180.8773193359375,2286.9,1.0,valid
GRID-17798,422447.89,2415338.9,80.249531,21.840294,822.0,1284.0,1376.0,2987.0,3630.0,2854.0,0.369241327047348,-0.3987356722354889,0.4606628715991974,1.1991965770721436,302.5551452636719,0.4086197018623352,5.069389343261719,181.13302612304688,2315.53,1.0,valid
GRID-17799,422477.89,2415338.9,80.249821,21.840296,990.0,1460.0,1608.0,3196.0,3664.0,2852.0,0.3305578827857971,-0.37285223603248596,0.5031289458274841,1.1307885646820068,302.71435546875,0.544735848903656,315.44866943359375,182.018310546875,2344.2,1.0,valid
GRID-17800,422507.89,2415338.9,80.250111,21.840297,724.0,1206.0,1204.0,3081.0,3182.0,2413.0,0.4380396604537964,-0.437368780374527,0.3907822072505951,1.0785460472106934,303.0335388183594,0.6090952754020691,328.49700927734375,182.16590881347656,2372.9,1.0,valid
GRID-17801,422537.89,2415338.9,80.250402,21.840298,312.0,552.0,379.0,2817.0,2209.0,1455.0,0.762828528881073,-0.6723062992095947,0.13454030454158783,0.8445155024528503,303.0182800292969,0.6292991042137146,356.1792297363281,181.79190063476562,2401.63,1.0,valid
GRID-17802,422567.89,2415338.9,80.250692,21.8403,321.0,540.0,389.0,2958.0,1820.0,1045.0,0.7675530910491943,-0.6912521719932556,0.1315077692270279,0.6031101942062378,303.03973388671875,0.5102249979972839,22.240760803222656,180.92625427246094,2430.39,1.0,valid
GRID-17803,422597.89,2415338.9,80.250982,21.840301,1024.0,1610.0,2340.0,2932.0,2513.0,1860.0,0.11229133605957031,-0.2910611927509308,0.7980900406837463,0.8226466774940491,302.79241943359375,0.21791574358940125,352.11370849609375,180.85780334472656,2459.18,1.0,valid
GRID-17804,422627.89,2415338.9,80.251273,21.840302,948.0,1310.0,1542.0,2972.0,3472.0,2825.0,0.31679219007492065,-0.3881363868713379,0.5188425779342651,1.1541049480438232,303.0625915527344,0.35025754570961,305.802001953125,181.39695739746094,2488.0,1.0,valid
GRID-17805,422657.89,2415338.9,80.251563,21.840304,661.0,1050.0,1136.0,2844.0,3507.0,2780.0,0.4291456937789917,-0.4607087969779968,0.39943742752075195,1.2253868579864502,303.0661315917969,0.3513111174106598,323.9523620605469,181.4009552001953,2516.85,1.0,valid
GRID-17806,422687.89,2415338.9,80.251853,21.840305,694.0,1108.0,1120.0,2942.0,3501.0,2606.0,0.44854751229286194,-0.45283952355384827,0.3806934058666229,1.1563562154769897,303.2207336425781,0.38121655583381653,318.8153076171875,181.50527954101562,2545.73,1.0,valid
GRID-17807,422717.89,2415338.9,80.252143,21.840306,1258.0,1802.0,2196.0,3001.0,3771.0,3089.0,0.1548970490694046,-0.24963565170764923,0.7317560911178589,1.2409197092056274,303.39691162109375,89.66630554199219,89.99861907958984,0.0,2574.63,1.0,valid
GRID-17808,422747.89,2415338.9,80.252434,21.840307,1254.0,1900.0,2342.0,3108.0,,,0.14055044949054718,-0.24121402204036713,0.7535392642021179,1.2857143878936768,,,,,2603.55,0.5714,partial
GRID-17809,417737.89,2415308.9,80.203957,21.83981,370.0,580.0,404.0,938.0,775.0,577.0,0.39791354537010193,-0.23583664000034332,0.43070361018180847,0.6727079153060913,303.3984375,0.6797667741775513,0.0,181.8121795654297,2599.45,1.0,valid
GRID-17810,417767.89,2415308.9,80.204247,21.839811,368.0,581.0,401.0,806.0,367.0,245.0,0.3355426788330078,-0.16222061216831207,0.4975186288356781,0.43424317240715027,303.684814453125,0.8173006176948547,329.05096435546875,182.78892517089844,2570.62,1.0,valid
GRID-17811,417797.89,2415308.9,80.204538,21.839812,378.0,594.0,393.0,827.0,361.0,248.0,0.35573771595954895,-0.163969025015831,0.47521159052848816,0.41475212574005127,304.3815612792969,0.6086393594741821,2.1704483032226562,181.60415649414062,2541.83,1.0,valid
GRID-17812,417827.89,2415308.9,80.204828,21.839814,351.0,572.0,348.0,823.0,536.0,323.0,0.405636191368103,-0.17992833256721497,0.4228432774543762,0.5370595455169678,303.8055114746094,0.6600134968757629,54.10560989379883,179.9715576171875,2513.06,1.0,valid
GRID-17813,417857.89,2415308.9,80.205118,21.839815,346.0,546.0,432.0,2132.0,992.0,637.0,0.6630265712738037,-0.5922330021858215,0.20262664556503296,0.450750470161438,303.3993835449219,0.4995800256729126,356.64923095703125,181.4801483154297,2484.32,1.0,valid
GRID-17814,417887.89,2415308.9,80.205409,21.839817,328.0,543.0,375.0,2265.0,1079.0,584.0,0.7159091234207153,-0.6132478713989258,0.16556291282176971,0.47240617871284485,303.7158508300781,1.006343960762024,331.7490234375,183.31690979003906,2455.61,1.0,valid
GRID-17815,417917.89,2415308.9,80.205699,21.839818,313.0,525.0,342.0,2478.0,1114.0,581.0,0.7574467658996582,-0.6503496170043945,0.1380145400762558,0.44592413306236267,304.2104187011719,1.0888221263885498,352.614990234375,182.99380493164062,2426.93,1.0,valid
GRID-17816,417947.89,2415308.9,80.205989,21.839819,352.0,565.0,345.0,2762.0,1303.0,698.0,0.7779207825660706,-0.6603546738624573,0.12490948289632797,0.45184648036956787,303.8748474121094,1.0101639032363892,345.14959716796875,183.0330352783203,2398.29,1.0,valid
GRID-17817,417977.89,2415308.9,80.206279,21.839821,298.0,472.0,324.0,2298.0,1212.0,644.0,0.752860426902771,-0.6592057347297668,0.1409921646118164,0.5143603086471558,304.3312683105469,0.9860180020332336,316.827392578125,183.3868408203125,2369.68,1.0,valid
GRID-17818,418007.89,2415308.9,80.20657,21.839822,295.0,518.0,315.0,2446.0,1063.0,553.0,0.7718217968940735,-0.6504722833633423,0.12878169119358063,0.4415372312068939,304.6619873046875,0.7104848027229309,331.5313415527344,182.4418182373047,2341.1,1.0,valid
GRID-17819,418037.89,2415308.9,80.20686,21.839824,328.0,620.0,381.0,2678.0,1219.0,610.0,0.7508989572525024,-0.6240144968032837,0.14227035641670227,0.45257654786109924,304.6106262207031,0.5936087965965271,357.09600830078125,181.68870544433594,2312.56,1.0,valid
GRID-17820,418067.89,2415308.9,80.20715,21.839825,313.0,556.0,372.0,2656.0,1331.0,700.0,0.7542932629585266,-0.6537982821464539,0.14006024599075317,0.48832833766937256,304.7123107910156,0.49000030755996704,355.4256591796875,181.4794921875,2284.06,1.0,valid
GRID-17821,418097.89,2415308.9,80.207441,21.839826,324.0,550.0,372.0,2680.0,1339.0,698.0,0.7562254071235657,-0.6594427227973938,0.13880597054958344,0.500373125076294,304.7508850097656,0.9193330407142639,316.968994140625,183.18035888671875,2255.59,1.0,valid
GRID-17822,418127.89,2415308.9,80.207731,21.839828,370.0,638.0,431.0,2696.0,1305.0,673.0,0.7243364453315735,-0.6172764897346497,0.15986646711826324,0.48961424827575684,305.4276428222656,1.0138778686523438,340.5115661621094,183.16346740722656,2227.17,1.0,valid
GRID-17823,418157.89,2415308.9,80.208021,21.839829,304.0,543.0,324.0,2912.0,1286.0,671.0,0.7997527122497559,-0.6856729388237,0.11126373708248138,0.44505494832992554,305.1781005859375,1.0944281816482544,39.220394134521484,180.6261444091797,2198.78,1.0,valid
GRID-17824,418187.89,2415308.9,80.208311,21.839831,320.0,572.0,365.0,2687.0,1319.0,682.0,0.760812520980835,-0.6489720344543457,0.13583922386169434,0.4882768988609314,304.6241760253906,0.9790010452270508,32.358970642089844,180.96011352539062,2170.45,1.0,valid
GRID-17825,418217.89,2415308.9,80.208602,21.839832,370.0,634.0,499.0,2008.0,1420.0,774.0,0.601914644241333,-0.5200605392456055,0.24850596487522125,0.7599601745605469,304.4791259765625,1.2574142217636108,348.23516845703125,183.57839965820312,2142.15,1.0,valid
GRID-17826,418247.89,2415308.9,80.208892,21.839833,516.0,804.0,744.0,2194.0,2221.0,1461.0,0.49353304505348206,-0.463642418384552,0.33910664916038513,0.9484959244728088,305.0910949707031,1.0951024293899536,3.1711196899414062,182.57754516601562,2113.9,1.0,valid
GRID-17827,418277.89,2415308.9,80.209182,21.839835,458.0,688.0,604.0,2352.0,2165.0,1324.0,0.5913397073745728,-0.5473684072494507,0.2568027377128601,0.8996598720550537,304.802978515625,0.6955850124359131,54.6746711730957,179.9310760498047,2085.71,1.0,valid
GRID-17828,418307.89,2415308.9,80.209473,21.839836,465.0,742.0,637.0,2370.0,1815.0,1106.0,0.5763218998908997,-0.52313631772995,0.2687763571739197,0.7696202397346497,304.6581115722656,0.5879704356193542,58.94615173339844,179.85679626464844,2057.56,1.0,valid
GRID-17829,418337.89,2415308.9,80.209763,21.839838,284.0,525.0,307.0,3280.0,1513.0,799.0,0.8288263082504272,-0.7240472435951233,0.09359756112098694,0.4506097435951233,304.0811462402344,0.972585916519165,48.10529708862305,180.12045288085938,2029.47,1.0,valid
GRID-17830,418367.89,2415308.9,80.210053,21.839839,280.0,454.0,269.0,3652.0,1449.0,762.0,0.8627901673316956,-0.7788602113723755,0.07365827262401581,0.3934830129146576,303.43408203125,0.7258399128913879,33.43998336791992,180.75550842285156,2001.43,1.0,valid
GRID-17831,418397.89,2415308.9,80.210343,21.83984,280.0,509.0,287.0,2680.0,1361.0,686.0,0.8065386414527893,-0.6807776689529419,0.10708954930305481,0.4947760999202728,303.4787292480469,0.5817519426345825,283.3102111816406,181.86073303222656,1973.45,1.0,valid
GRID-17832,418427.89,2415308.9,80.210634,21.839842,282.0,486.0,312.0,2526.0,1244.0,633.0,0.7801269292831421,-0.6772908568382263,0.12351542711257935,0.4908946454524994,304.1212463378906,0.6848275661468506,260.59820556640625,181.55384826660156,1945.53,1.0,valid
GRID-17833,418457.89,2415308.9,80.210924,21.839843,308.0,473.0,298.0,2376.0,1144.0,587.0,0.7771129608154297,-0.6679536700248718,0.12542086839675903,0.4793770909309387,304.2044372558594,0.13778606057167053,268.77593994140625,180.6116943359375,1917.67,1.0,valid
GRID-17834,418487.89,2415308.9,80.211214,21.839844,301.0,583.0,305.0,2834.0,1079.0,538.0,0.8056706190109253,-0.6587650179862976,0.10762173682451248,0.3842625319957733,304.10498046875,0.38943347334861755,274.347412109375,181.23785400390625,1889.88,1.0,valid
GRID-17835,418517.89,2415308.9,80.211505,21.839846,271.0,447.0,284.0,2446.0,1062.0,540.0,0.7919413447380066,-0.6909782290458679,0.11610793322324753,0.4403107166290283,304.5959167480469,0.10455676913261414,241.97071838378906,180.40797424316406,1862.15,1.0,valid
GRID-17836,418547.89,2415308.9,80.211795,21.839847,295.0,463.0,285.0,2614.0,1064.0,532.0,0.8033804893493652,-0.6990575790405273,0.10902830213308334,0.4146901071071625,304.3090515136719,0.09858642518520355,-1.0,180.53134155273438,1834.5,1.0,valid
GRID-17837,418577.89,2415308.9,80.212085,21.839849,277.0,464.0,304.0,2410.0,1133.0,579.0,0.7759763598442078,-0.6771050691604614,0.12614108622074127,0.48464733362197876,304.5865173339844,0.3878129720687866,337.1112060546875,181.4387969970703,1806.92,1.0,valid
GRID-17838,418607.89,2415308.9,80.212375,21.83985,258.0,461.0,276.0,3204.0,1372.0,667.0,0.8413793444633484,-0.7484311461448669,0.08614232391119003,0.4225967526435852,304.4624328613281,0.47995609045028687,14.080963134765625,181.08200073242188,1779.42,1.0,valid
GRID-17839,418637.89,2415308.9,80.212666,21.839851,272.0,455.0,297.0,2674.0,1324.0,664.0,0.8000673055648804,-0.709172248840332,0.11106956005096436,0.48691099882125854,304.363525390625,0.47623303532600403,61.35540771484375,179.88397216796875,1752.01,1.0,valid
GRID-17840,418667.89,2415308.9,80.212956,21.839853,284.0,460.0,278.0,2718.0,1089.0,557.0,0.8144192695617676,-0.710509717464447,0.10228107869625092,0.41869017481803894,304.0810241699219,0.2814880907535553,73.18030548095703,179.8917236328125,1724.68,1.0,valid
GRID-17841,418697.89,2415308.9,80.213246,21.839854,266.0,444.0,292.0,2396.0,1051.0,551.0,0.7827381491661072,-0.6873239278793335,0.12186978757381439,0.4503338932991028,304.2138671875,0.4735752046108246,291.2691345214844,181.67039489746094,1697.44,1.0,valid
GRID-17842,418727.89,2415308.9,80.213537,21.839856,318.0,496.0,331.0,2404.0,1256.0,636.0,0.7579525113105774,-0.6579310297966003,0.13768719136714935,0.5,304.7093505859375,0.2815797030925751,343.24169921875,181.0906982421875,1670.29,1.0,valid
GRID-17843,418757.89,2415308.9,80.213827,21.839857,296.0,472.0,320.0,2618.0,1256.0,635.0,0.7821646928787231,-0.6944984197616577,0.12223072350025177,0.4709702134132385,304.2876281738281,0.2403789758682251,31.31399154663086,180.4896240234375,1643.24,1.0,valid
GRID-17844,418787.89,2415308.9,80.214117,21.839858,304.0,518.0,354.0,2476.0,1127.0,577.0,0.7498233318328857,-0.6539746522903442,0.14297252893447876,0.4660743176937103,304.6009521484375,0.27240556478500366,142.80401611328125,179.4608612060547,1616.3,1.0,valid
GRID-17845,418817.89,2415308.9,80.214407,21.83986,320.0,483.0,400.0,2062.0,1137.0,627.0,0.6750609874725342,-0.6204322576522827,0.1939864158630371,0.565955400466919,304.0686950683594,1.6100220680236816,109.75013732910156,175.65895080566406,1589.47,1.0,valid
GRID-17846,418847.89,2415308.9,80.214698,21.839861,343.0,588.0,375.0,2658.0,1426.0,818.0,0.7527201175689697,-0.6377079486846924,0.1410835236310959,0.5056433081626892,302.8973083496094,2.052525281906128,101.52091217041016,174.8100128173828,1562.75,1.0,valid
GRID-17847,418877.89,2415308.9,80.214988,21.839862,326.0,568.0,372.0,2626.0,1365.0,748.0,0.751834511756897,-0.6443330645561218,0.14166031777858734,0.4988575577735901,302.00177001953125,0.15343473851680756,179.72793579101562,179.96853637695312,1536.16,1.0,valid
GRID-17848,418907.89,2415308.9,80.215278,21.839864,280.0,501.0,314.0,2920.0,1257.0,638.0,0.8058132529258728,-0.7071031928062439,0.1075342446565628,0.4215753376483917,302.9856262207031,1.4968535900115967,274.5594482421875,183.83547973632812,1509.69,1.0,valid
GRID-17849,418937.89,2415308.9,80.215569,21.839865,305.0,497.0,362.0,2504.0,1289.0,655.0,0.7473831176757812,-0.6687771081924438,0.14456869661808014,0.5171725153923035,303.8529968261719,1.3213304281234741,269.47186279296875,183.17715454101562,1483.35,1.0,valid
GRID-17850,418967.89,2415308.9,80.215859,21.839867,400.0,708.0,498.0,2558.0,1304.0,692.0,0.6740837097167969,-0.5664421319961548,0.19468334317207336,0.5062548518180847,304.3897399902344,1.115123987197876,243.70542907714844,181.40347290039062,1457.16,1.0,valid
GRID-17851,418997.89,2415308.9,80.216149,21.839868,324.0,574.0,364.0,2774.0,1253.0,671.0,0.7680050730705261,-0.657108724117279,0.13121846318244934,0.44628697633743286,304.7574462890625,0.8870937824249268,261.47088623046875,181.9499969482422,1431.12,1.0,valid
GRID-17852,419027.89,2415308.9,80.216439,21.839869,314.0,574.0,364.0,2840.0,1192.0,620.0,0.7727840542793274,-0.6637375950813293,0.1281690150499344,0.4204225242137909,305.2535095214844,0.7355576753616333,20.188095092773438,181.26873779296875,1405.23,1.0,valid
GRID-17853,419057.89,2415308.9,80.21673,21.839871,324.0,598.0,377.0,2764.0,1257.0,637.0,0.7599490880966187,-0.6442593932151794,0.13639652729034424,0.45622289180755615,304.4729919433594,1.2838001251220703,59.63928985595703,179.2459716796875,1379.51,1.0,valid
GRID-17854,419087.89,2415308.9,80.21702,21.839872,332.0,581.0,378.0,2850.0,1528.0,831.0,0.7657992839813232,-0.6613231897354126,0.1326315701007843,0.5189473628997803,304.0262756347656,0.7889161705970764,282.52239990234375,182.3895263671875,1353.97,1.0,valid
GRID-17855,419117.89,2415308.9,80.21731,21.839874,586.0,830.0,824.0,2718.0,2272.0,1531.0,0.5347262024879456,-0.532130777835846,0.3031640946865082,0.8785871863365173,305.93084716796875,1.1836585998535156,277.0658874511719,183.21153259277344,1328.61,1.0,valid
GRID-17856,419147.89,2415308.9,80.217601,21.839875,465.0,681.0,747.0,2364.0,2654.0,1861.0,0.5197685360908508,-0.5527094006538391,0.3159898519515991,1.1205583810806274,306.10357666015625,2.8761045932769775,80.70379638671875,174.80506896972656,1303.45,1.0,valid
GRID-17857,419177.89,2415308.9,80.217891,21.839876,583.0,836.0,872.0,2670.0,2606.0,1729.0,0.5076227784156799,-0.5231032371520996,0.3265917897224426,0.9194756746292114,302.3863220214844,3.8430373668670654,82.74524688720703,172.50885009765625,1278.5,1.0,valid
GRID-17858,419207.89,2415308.9,80.218181,21.839878,405.0,620.0,582.0,1958.0,2095.0,1312.0,0.5417323112487793,-0.5190069675445557,0.29724207520484924,1.0863125324249268,300.9917297363281,0.6689197421073914,60.268741607666016,179.74557495117188,1253.78,1.0,valid
GRID-17859,419237.89,2415308.9,80.218471,21.839879,390.0,624.0,527.0,2364.0,2068.0,1258.0,0.6354202628135681,-0.5823293328285217,0.2229272574186325,0.8781725764274597,301.291259765625,1.0556654930114746,281.01806640625,183.0363006591797,1229.28,1.0,valid
GRID-17860,419267.89,2415308.9,80.218762,21.83988,351.0,636.0,451.0,2048.0,1443.0,842.0,0.639055609703064,-0.5260804295539856,0.22021484375,0.80810546875,302.1378173828125,2.034804105758667,249.99481201171875,182.90371704101562,1205.04,1.0,valid
GRID-17861,419297.89,2415308.9,80.219052,21.839882,356.0,612.0,479.0,1856.0,1158.0,617.0,0.5897215604782104,-0.5040518641471863,0.2580818831920624,0.6438577175140381,303.745361328125,1.79977285861969,195.90399169921875,177.46949768066406,1181.06,1.0,valid
GRID-17862,419327.89,2415308.9,80.219342,21.839883,566.0,814.0,924.0,2154.0,2049.0,1437.0,0.39961013197898865,-0.45148250460624695,0.4289693534374237,0.8788301348686218,303.0216369628906,1.5291612148284912,179.00106811523438,176.7867889404297,1157.36,1.0,valid
GRID-17863,419357.89,2415308.9,80.219633,21.839885,588.0,884.0,916.0,2206.0,2194.0,1537.0,0.4131966233253479,-0.4278317391872406,0.41523119807243347,0.997733473777771,303.52923583984375,1.3439223766326904,224.10226440429688,180.1963653564453,1133.95,1.0,valid
GRID-17864,419387.89,2415308.9,80.219923,21.839886,288.0,542.0,350.0,2562.0,1390.0,771.0,0.759615421295166,-0.6507732272148132,0.13661202788352966,0.6448087692260742,303.66131591796875,0.7864636182785034,168.40403747558594,178.2291259765625,1110.87,1.0,valid
GRID-17865,419417.89,2415308.9,80.220213,21.839887,325.0,524.0,363.0,2495.0,1274.0,679.0,0.7459762096405029,-0.6528652310371399,0.14549097418785095,0.5258516669273376,303.1204833984375,0.5386121869087219,159.47950744628906,178.76162719726562,1088.12,1.0,valid
GRID-17866,419447.89,2415308.9,80.220503,21.839889,396.0,585.0,466.0,2242.0,1177.0,682.0,0.6558345556259155,-0.5861336588859558,0.2078501284122467,0.5388046503067017,303.64691162109375,0.6742194890975952,234.2242431640625,180.6398468017578,1065.74,1.0,valid
GRID-17867,419477.89,2415308.9,80.220794,21.83989,313.0,571.0,388.0,2731.0,1337.0,740.0,0.7512022852897644,-0.6541489958763123,0.14207251369953156,0.4884657561779022,303.955322265625,0.9035287499427795,243.77871704101562,181.20510864257812,1043.73,1.0,valid
GRID-17868,419507.89,2415308.9,80.221084,21.839891,369.0,631.0,424.0,2588.0,1928.0,1247.0,0.7184594869613647,-0.6079527139663696,0.16383306682109833,0.6792889833450317,304.5710754394531,0.3018372356891632,229.81689453125,180.38949584960938,1022.13,1.0,valid
GRID-17869,419537.89,2415308.9,80.221374,21.839893,710.0,1052.0,1204.0,2690.0,2710.0,1868.0,0.38161271810531616,-0.43773385882377625,0.4475836455821991,1.0122677087783813,304.0331115722656,0.7058195471763611,89.81785583496094,178.73292541503906,1000.97,1.0,valid
GRID-17870,419567.89,2415308.9,80.221665,21.839894,596.0,848.0,1018.0,2018.0,2373.0,1776.0,0.32938075065612793,-0.40823450684547424,0.5044598579406738,1.2259663343429565,303.36309814453125,0.4794703423976898,79.81631469726562,179.44442749023438,980.26,1.0,valid
GRID-17871,419597.89,2415308.9,80.221955,21.839895,548.0,764.0,888.0,1876.0,2259.0,1669.0,0.35745298862457275,-0.4212121367454529,0.473347544670105,1.1833689212799072,303.6715393066406,0.5966382026672363,48.978614807128906,180.17218017578125,960.05,1.0,valid
GRID-17872,419627.89,2415308.9,80.222245,21.839897,361.0,552.0,445.0,2078.0,2163.0,1283.0,0.6472454071044922,-0.5802281498908997,0.21414822340011597,1.0471607446670532,303.2242736816406,1.7569822072982788,53.97737503051758,179.36477661132812,940.36,1.0,valid
GRID-17873,419657.89,2415308.9,80.222535,21.839898,410.0,741.0,634.0,2732.0,2554.0,1672.0,0.6232917308807373,-0.573279619216919,0.2320644110441208,0.9597364068031311,302.1033020019531,2.3625175952911377,51.1889533996582,179.35765075683594,921.22,1.0,valid
GRID-17874,419687.89,2415308.9,80.222826,21.8399,651.0,972.0,1030.0,2558.0,2977.0,2060.0,0.42586401104927063,-0.44929176568984985,0.4026583135128021,1.1544175148010254,301.10638427734375,1.5080457925796509,56.63291549682617,179.2929229736328,902.68,1.0,valid
GRID-17875,419717.89,2415308.9,80.223116,21.839901,523.0,832.0,744.0,2750.0,2930.0,1895.0,0.5741270184516907,-0.535455048084259,0.27054545283317566,1.0461817979812622,300.3688049316406,2.9956464767456055,224.71961975097656,180.01971435546875,884.77,1.0,valid
GRID-17876,419747.89,2415308.9,80.223406,21.839902,502.0,786.0,702.0,2878.0,2933.0,1862.0,0.6078212857246399,-0.5709607601165771,0.24391938745975494,0.9680333137512207,302.4753112792969,12.103816986083984,230.97850036621094,180.24171447753906,867.52,1.0,valid
GRID-17877,419777.89,2415308.9,80.223697,21.839904,636.0,951.0,1016.0,2530.0,3239.0,2300.0,0.42695996165275574,-0.4536052644252777,0.4015810489654541,1.249407172203064,309.989990234375,21.279518127441406,231.69248962402344,175.64495849609375,850.98,1.0,valid
GRID-17878,419807.89,2415308.9,80.223987,21.839905,476.0,862.0,700.0,2918.0,2452.0,1558.0,0.6130459308624268,-0.543915331363678,0.23989033699035645,0.8989034295082092,321.25787353515625,24.679828643798828,230.92112731933594,171.6083984375,835.2,1.0,valid
GRID-17879,419837.89,2415308.9,80.224277,21.839906,510.0,830.0,777.0,2613.0,2460.0,1608.0,0.5415929555892944,-0.5178623199462891,0.2973593473434448,0.9621124863624573,332.58380126953125,17.672452926635742,226.80242919921875,173.5245361328125,820.2,1.0,valid
GRID-17880,419867.89,2415308.9,80.224567,21.839908,656.0,914.0,1112.0,2188.0,3108.0,2383.0,0.32606062293052673,-0.41070279479026794,0.5082266926765442,1.3468921184539795,336.6448669433594,3.465728759765625,182.0772705078125,172.55934143066406,806.05,1.0,valid
GRID-17881,419897.89,2415308.9,80.224858,21.839909,610.0,892.0,1188.0,2754.0,3116.0,2388.0,0.39726027846336365,-0.5106967091560364,0.4313725233078003,1.11801016330719,332.96795654296875,10.805171966552734,73.04977416992188,161.21983337402344,792.77,1.0,valid
GRID-17882,419927.89,2415308.9,80.225148,21.839911,643.0,999.0,1394.0,2790.0,3228.0,2784.0,0.3336520195007324,-0.4726840853691101,0.4996415674686432,1.112903118133545,325.2590026855469,12.74280071258545,67.54912567138672,160.6194305419922,780.43,1.0,valid
GRID-17883,419957.89,2415308.9,80.225438,21.839912,712.0,965.0,1218.0,2732.0,3136.0,2676.0,0.3832911252975464,-0.47795507311820984,0.4458272159099579,1.1259150505065918,319.73162841796875,7.078558921813965,54.78874588012695,175.16017150878906,769.06,1.0,valid
GRID-17884,419987.89,2415308.9,80.225729,21.839913,386.0,683.0,624.0,2906.0,2252.0,1478.0,0.6464589834213257,-0.6193925738334656,0.21472814679145813,0.8458362221717834,319.08587646484375,2.7565150260925293,6.511573791503906,185.5003662109375,758.7,1.0,valid
