event_id,equipment_id,equipment_model,mine_block_id,event_type,start_time,end_time,duration_hours,cause_code,description,synthetic
EVT-1891,DMP-05,Dumper 60T,BLOCK_B,maintenance,2025-09-14 10:09:21,2025-09-14 14:57:21,4.8,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1892,DMP-05,Dumper 60T,BLOCK_B,downtime,2025-09-24 02:32:50,2025-09-24 06:14:50,3.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1893,DMP-05,Dumper 60T,BLOCK_B,repair,2025-09-29 17:43:47,2025-09-30 04:01:47,10.3,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1894,DMP-05,Dumper 60T,BLOCK_B,maintenance,2025-10-03 23:48:38,2025-10-04 02:30:38,2.7,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1895,DMP-05,Dumper 60T,BLOCK_B,maintenance,2025-10-08 09:35:36,2025-10-08 17:53:36,8.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1896,DMP-05,Dumper 60T,BLOCK_B,maintenance,2025-10-25 01:44:46,2025-10-25 04:08:46,2.4,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1897,DMP-05,Dumper 60T,BLOCK_B,downtime,2025-11-04 08:48:47,2025-11-04 10:18:47,1.5,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1898,DMP-05,Dumper 60T,BLOCK_B,downtime,2025-11-07 05:34:36,2025-11-07 11:22:36,5.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1899,DMP-05,Dumper 60T,BLOCK_B,downtime,2025-11-15 20:30:11,2025-11-16 00:36:11,4.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1900,DMP-05,Dumper 60T,BLOCK_B,maintenance,2025-11-25 01:58:03,2025-11-25 06:22:03,4.4,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1901,DMP-05,Dumper 60T,BLOCK_B,repair,2025-11-30 14:11:25,2025-11-30 16:05:25,1.9,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1902,DMP-05,Dumper 60T,BLOCK_B,repair,2025-12-06 08:26:19,2025-12-06 12:32:19,4.1,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1903,DMP-05,Dumper 60T,BLOCK_B,maintenance,2025-12-16 20:57:05,2025-12-16 23:57:05,3.0,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1904,DMP-05,Dumper 60T,BLOCK_B,maintenance,2025-12-20 09:04:50,2025-12-20 23:04:50,14.0,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1905,DMP-05,Dumper 60T,BLOCK_B,repair,2025-12-25 02:54:17,2025-12-25 09:18:17,6.4,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1906,DMP-05,Dumper 60T,BLOCK_B,maintenance,2025-12-31 22:25:12,2026-01-01 03:01:12,4.6,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1907,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-01-04 15:02:01,2026-01-04 22:38:01,7.6,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1908,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-01-12 13:35:47,2026-01-12 17:11:47,3.6,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1909,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-01-15 12:27:27,2026-01-15 17:09:27,4.7,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1910,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-01-19 05:02:45,2026-01-19 08:32:45,3.5,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1911,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-01-25 09:36:24,2026-01-25 12:42:24,3.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1912,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-01-30 21:14:19,2026-01-31 02:26:19,5.2,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1913,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-02-11 03:19:49,2026-02-11 10:55:49,7.6,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1914,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-02-18 03:10:13,2026-02-18 07:28:13,4.3,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1915,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-02-28 08:09:23,2026-02-28 10:45:23,2.6,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1916,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-03-04 07:00:49,2026-03-04 10:48:49,3.8,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1917,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-03-09 22:45:56,2026-03-10 01:45:56,3.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1918,DMP-05,Dumper 60T,BLOCK_B,repair,2026-03-14 21:15:26,2026-03-15 00:45:26,3.5,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1919,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-03-23 05:23:27,2026-03-23 08:35:27,3.2,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1920,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-03-28 19:57:04,2026-03-29 02:21:04,6.4,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1921,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-04-04 23:20:35,2026-04-05 16:02:35,16.7,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1922,DMP-05,Dumper 60T,BLOCK_B,repair,2026-04-09 23:49:20,2026-04-10 03:19:20,3.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1923,DMP-05,Dumper 60T,BLOCK_B,repair,2026-04-15 23:51:17,2026-04-16 04:21:17,4.5,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1924,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-04-23 06:33:00,2026-04-23 09:45:00,3.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1925,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-04-27 11:28:02,2026-04-27 14:22:02,2.9,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1926,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-04-30 03:47:43,2026-04-30 06:59:43,3.2,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1927,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-05-08 04:08:43,2026-05-08 05:26:43,1.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1928,DMP-05,Dumper 60T,BLOCK_B,repair,2026-05-16 01:27:11,2026-05-16 07:51:11,6.4,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1929,DMP-05,Dumper 60T,BLOCK_B,repair,2026-05-27 14:40:32,2026-05-27 16:40:32,2.0,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1930,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-06-04 06:45:30,2026-06-04 12:27:30,5.7,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1931,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-06-09 22:33:08,2026-06-10 02:57:08,4.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1932,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-06-18 23:37:13,2026-06-19 03:37:13,4.0,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1933,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-06-20 22:35:20,2026-06-21 05:05:20,6.5,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1934,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-06-23 03:10:19,2026-06-23 08:34:19,5.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1935,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-06-26 08:10:41,2026-06-26 14:28:41,6.3,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1936,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-06-28 22:46:56,2026-06-29 04:58:56,6.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1937,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-07-02 08:08:31,2026-07-02 14:14:31,6.1,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1938,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-07-07 08:47:01,2026-07-07 13:41:01,4.9,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1939,DMP-05,Dumper 60T,BLOCK_B,repair,2026-07-21 03:38:57,2026-07-21 14:44:57,11.1,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1940,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-07-27 21:20:10,2026-07-28 02:08:10,4.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1941,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-08-10 01:12:57,2026-08-10 16:24:57,15.2,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1942,DMP-05,Dumper 60T,BLOCK_B,maintenance,2026-08-16 06:18:52,2026-08-16 09:12:52,2.9,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1943,DMP-05,Dumper 60T,BLOCK_B,downtime,2026-08-26 22:49:08,2026-08-27 01:07:08,2.3,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1944,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-01-08 23:03:35,2025-01-09 01:21:35,2.3,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1945,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-01-10 10:07:59,2025-01-10 15:01:59,4.9,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1946,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-01-15 05:21:22,2025-01-15 16:45:22,11.4,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1947,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-01-25 19:15:14,2025-01-26 02:21:14,7.1,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1948,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-02-07 11:08:55,2025-02-07 22:26:55,11.3,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1949,DMP-06,Dumper 60T,BLOCK_B,repair,2025-02-10 13:07:16,2025-02-10 16:19:16,3.2,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1950,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-02-13 01:36:32,2025-02-13 05:42:32,4.1,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1951,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-02-17 05:40:19,2025-02-17 08:04:19,2.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1952,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-02-21 23:40:36,2025-02-22 01:40:36,2.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1953,DMP-06,Dumper 60T,BLOCK_B,repair,2025-03-01 00:29:26,2025-03-01 10:41:26,10.2,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1954,DMP-06,Dumper 60T,BLOCK_B,repair,2025-03-07 03:20:15,2025-03-07 12:50:15,9.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1955,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-03-12 15:00:41,2025-03-12 21:00:41,6.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1956,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-03-18 08:36:26,2025-03-18 11:48:26,3.2,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1957,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-03-21 14:37:25,2025-03-21 21:07:25,6.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1958,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-03-28 07:52:53,2025-03-28 16:46:53,8.9,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1959,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-04-06 06:00:16,2025-04-06 18:18:16,12.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1960,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-04-09 03:20:01,2025-04-09 05:08:01,1.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1961,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-04-18 07:48:34,2025-04-18 11:18:34,3.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1962,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-04-29 10:27:14,2025-04-29 13:45:14,3.3,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1963,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-05-03 22:32:18,2025-05-04 02:20:18,3.8,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1964,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-05-07 01:14:19,2025-05-07 07:02:19,5.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1965,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-05-21 22:53:18,2025-05-22 00:17:18,1.4,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1966,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-05-27 14:19:44,2025-05-27 17:31:44,3.2,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1967,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-05-31 09:07:28,2025-05-31 12:31:28,3.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1968,DMP-06,Dumper 60T,BLOCK_B,repair,2025-06-04 08:27:10,2025-06-04 12:57:10,4.5,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1969,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-06-11 08:54:16,2025-06-11 13:42:16,4.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1970,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-06-16 19:25:22,2025-06-16 23:13:22,3.8,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1971,DMP-06,Dumper 60T,BLOCK_B,repair,2025-06-21 23:16:12,2025-06-22 13:34:12,14.3,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1972,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-06-27 00:45:14,2025-06-27 04:45:14,4.0,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1973,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-07-03 02:13:28,2025-07-03 07:55:28,5.7,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1974,DMP-06,Dumper 60T,BLOCK_B,repair,2025-07-08 12:12:24,2025-07-08 18:36:24,6.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1975,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-07-14 10:05:21,2025-07-14 12:35:21,2.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1976,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-07-23 22:43:20,2025-07-24 01:19:20,2.6,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1977,DMP-06,Dumper 60T,BLOCK_B,repair,2025-07-31 01:21:33,2025-07-31 07:51:33,6.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1978,DMP-06,Dumper 60T,BLOCK_B,repair,2025-08-09 05:32:05,2025-08-09 15:02:05,9.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1979,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-08-18 11:43:09,2025-08-19 00:01:09,12.3,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1980,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-08-21 09:03:29,2025-08-21 11:39:29,2.6,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1981,DMP-06,Dumper 60T,BLOCK_B,repair,2025-08-28 13:41:08,2025-08-28 21:35:08,7.9,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1982,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-09-02 04:04:22,2025-09-02 08:22:22,4.3,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1983,DMP-06,Dumper 60T,BLOCK_B,repair,2025-09-10 03:00:34,2025-09-10 12:24:34,9.4,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1984,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-09-20 02:43:22,2025-09-20 08:07:22,5.4,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1985,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-09-23 18:08:32,2025-09-24 00:14:32,6.1,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1986,DMP-06,Dumper 60T,BLOCK_B,repair,2025-10-04 14:38:43,2025-10-05 01:14:43,10.6,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1987,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-10-17 05:57:04,2025-10-17 17:21:04,11.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1988,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-10-22 01:11:18,2025-10-22 05:53:18,4.7,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1989,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-10-31 05:59:22,2025-10-31 07:41:22,1.7,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-1990,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-11-06 07:21:20,2025-11-06 10:15:20,2.9,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-1991,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-11-13 21:05:12,2025-11-14 12:59:12,15.9,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-1992,DMP-06,Dumper 60T,BLOCK_B,downtime,2025-11-24 13:45:46,2025-11-24 20:03:46,6.3,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1993,DMP-06,Dumper 60T,BLOCK_B,repair,2025-12-04 08:03:30,2025-12-04 10:39:30,2.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1994,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-12-10 10:17:53,2025-12-10 13:23:53,3.1,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1995,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-12-15 19:03:56,2025-12-16 03:33:56,8.5,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-1996,DMP-06,Dumper 60T,BLOCK_B,maintenance,2025-12-21 04:59:46,2025-12-21 18:59:46,14.0,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-1997,DMP-06,Dumper 60T,BLOCK_B,repair,2025-12-31 01:46:01,2025-12-31 06:10:01,4.4,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-1998,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-01-05 18:51:03,2026-01-06 04:21:03,9.5,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-1999,DMP-06,Dumper 60T,BLOCK_B,maintenance,2026-01-10 21:58:06,2026-01-11 05:46:06,7.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2000,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-01-14 02:41:13,2026-01-14 08:05:13,5.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2001,DMP-06,Dumper 60T,BLOCK_B,maintenance,2026-01-22 03:59:55,2026-01-22 10:47:55,6.8,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2002,DMP-06,Dumper 60T,BLOCK_B,maintenance,2026-01-24 20:32:20,2026-01-25 01:50:20,5.3,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2003,DMP-06,Dumper 60T,BLOCK_B,repair,2026-02-04 13:15:33,2026-02-04 22:57:33,9.7,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2004,DMP-06,Dumper 60T,BLOCK_B,maintenance,2026-02-19 16:30:31,2026-02-19 23:30:31,7.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2005,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-02-22 01:49:27,2026-02-22 03:37:27,1.8,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2006,DMP-06,Dumper 60T,BLOCK_B,maintenance,2026-03-03 10:10:19,2026-03-03 14:04:19,3.9,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2007,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-03-13 12:58:39,2026-03-13 15:34:39,2.6,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2008,DMP-06,Dumper 60T,BLOCK_B,repair,2026-03-21 23:41:44,2026-03-22 04:29:44,4.8,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2009,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-04-05 11:58:48,2026-04-05 15:46:48,3.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2010,DMP-06,Dumper 60T,BLOCK_B,repair,2026-04-13 13:28:27,2026-04-13 16:34:27,3.1,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2011,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-04-28 14:22:31,2026-04-28 16:34:31,2.2,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2012,DMP-06,Dumper 60T,BLOCK_B,maintenance,2026-05-02 19:14:51,2026-05-02 20:32:51,1.3,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2013,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-05-12 02:09:45,2026-05-12 11:45:45,9.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2014,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-05-23 08:14:43,2026-05-23 17:50:43,9.6,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2015,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-05-30 14:50:11,2026-05-30 16:56:11,2.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2016,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-06-04 06:49:34,2026-06-04 12:07:34,5.3,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2017,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-06-07 23:22:10,2026-06-08 00:58:10,1.6,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2018,DMP-06,Dumper 60T,BLOCK_B,maintenance,2026-06-17 21:21:24,2026-06-18 00:09:24,2.8,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2019,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-06-24 05:38:16,2026-06-24 09:20:16,3.7,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2020,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-06-29 23:26:22,2026-06-30 02:20:22,2.9,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2021,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-07-12 18:31:17,2026-07-13 00:49:17,6.3,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2022,DMP-06,Dumper 60T,BLOCK_B,repair,2026-07-18 13:25:05,2026-07-18 14:25:05,1.0,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2023,DMP-06,Dumper 60T,BLOCK_B,maintenance,2026-07-23 04:44:01,2026-07-23 07:26:01,2.7,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2024,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-08-03 18:45:16,2026-08-04 02:09:16,7.4,SCHEDULED_PM,250-hour routine preventive maintenance inspection,True
EVT-2025,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-08-08 08:10:13,2026-08-08 09:40:13,1.5,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2026,DMP-06,Dumper 60T,BLOCK_B,downtime,2026-08-18 01:09:02,2026-08-18 04:03:02,2.9,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2027,DMP-06,Dumper 60T,BLOCK_B,maintenance,2026-08-26 08:29:32,2026-08-26 16:35:32,8.1,BLAST_VIBRATION_CHECK,Safety inspection after bench blast,True
EVT-2028,DMP-07,Dumper 60T,BLOCK_B,maintenance,2025-01-10 01:56:50,2025-01-10 12:20:50,10.4,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2029,DMP-07,Dumper 60T,BLOCK_B,repair,2025-01-13 05:08:00,2025-01-13 19:02:00,13.9,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2030,DMP-07,Dumper 60T,BLOCK_B,downtime,2025-01-21 20:32:20,2025-01-21 21:32:20,1.0,HYDRAULIC_LEAK,Hydraulic seal rupture on main boom,True
EVT-2031,DMP-07,Dumper 60T,BLOCK_B,maintenance,2025-02-01 14:28:27,2025-02-01 16:34:27,2.1,ENGINE_OVERHEAT,Coolant pump failure during high ambient temp,True
EVT-2032,DMP-07,Dumper 60T,BLOCK_B,downtime,2025-02-03 12:29:18,2025-02-03 15:47:18,3.3,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2033,DMP-07,Dumper 60T,BLOCK_B,maintenance,2025-02-05 17:01:10,2025-02-05 20:37:10,3.6,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2034,DMP-07,Dumper 60T,BLOCK_B,maintenance,2025-02-10 09:56:53,2025-02-10 12:44:53,2.8,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2035,DMP-07,Dumper 60T,BLOCK_B,repair,2025-02-17 21:35:25,2025-02-18 03:05:25,5.5,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
EVT-2036,DMP-07,Dumper 60T,BLOCK_B,maintenance,2025-03-05 20:35:33,2025-03-06 03:47:33,7.2,TIRE_WEAR,Severe tire gouging from jagged gondite boulders,True
EVT-2037,DMP-07,Dumper 60T,BLOCK_B,downtime,2025-03-25 05:32:58,2025-03-25 08:56:58,3.4,ELECTRICAL_FAULT,Alternator circuit grounding issue,True
EVT-2038,DMP-07,Dumper 60T,BLOCK_B,downtime,2025-04-01 14:44:21,2025-04-01 23:26:21,8.7,TRACK_DAMAGE,Track shoe displacement on haulage floor,True
