date,mine_block_id,planned_tonnes,actual_tonnes,equipment_availability_pct,rainfall_mm,blasting_delay_flag,maintenance_flag,synthetic
2024-10-21,BLOCK_A,320.1,258.5,75.5,0.0,0,0,True
2024-10-21,BLOCK_B,278.6,266.5,89.9,0.0,0,0,True
2024-10-21,BLOCK_C,215.4,152.5,77.8,0.0,0,0,True
2024-10-22,BLOCK_A,322.1,261.2,79.3,0.0,0,0,True
2024-10-22,BLOCK_B,286.6,208.4,79.2,0.0,0,0,True
2024-10-22,BLOCK_C,227.5,191.9,83.2,0.0,0,0,True
2024-10-23,BLOCK_A,324.9,316.7,98.0,0.0,0,0,True
2024-10-23,BLOCK_B,266.3,221.8,80.7,0.0,0,0,True
2024-10-23,BLOCK_C,215.7,174.3,84.0,0.0,0,0,True
2024-10-24,BLOCK_A,335.4,312.5,91.0,0.0,0,0,True
2024-10-24,BLOCK_B,290.4,213.9,69.7,0.0,0,0,True
2024-10-24,BLOCK_C,209.1,200.7,91.6,0.0,0,0,True
2024-10-25,BLOCK_A,329.8,253.3,79.3,0.0,0,0,True
2024-10-25,BLOCK_B,293.9,234.2,85.7,0.0,0,0,True
2024-10-25,BLOCK_C,211.3,170.6,79.4,0.0,0,0,True
2024-10-26,BLOCK_A,324.0,266.1,76.6,0.0,0,0,True
2024-10-26,BLOCK_B,278.2,250.5,87.6,0.0,0,0,True
2024-10-26,BLOCK_C,229.6,205.0,94.1,0.0,0,0,True
2024-10-27,BLOCK_A,320.0,318.3,94.2,0.0,0,0,True
2024-10-27,BLOCK_B,266.3,255.5,90.4,0.0,0,0,True
2024-10-27,BLOCK_C,210.4,190.0,87.9,0.0,0,0,True
2024-10-28,BLOCK_A,320.6,223.8,65.7,0.0,0,0,True
2024-10-28,BLOCK_B,291.5,231.7,83.4,0.0,0,0,True
2024-10-28,BLOCK_C,217.8,187.1,91.9,0.0,0,0,True
2024-10-29,BLOCK_A,330.9,306.3,90.8,0.0,0,0,True
2024-10-29,BLOCK_B,270.8,221.4,80.7,0.0,0,0,True
2024-10-29,BLOCK_C,217.8,177.1,79.8,0.0,0,0,True
2024-10-30,BLOCK_A,326.5,261.0,77.2,0.0,0,0,True
2024-10-30,BLOCK_B,285.1,263.3,96.5,0.0,0,0,True
2024-10-30,BLOCK_C,219.5,178.5,81.3,0.0,0,0,True
2024-10-31,BLOCK_A,347.3,288.9,88.1,0.0,0,0,True
2024-10-31,BLOCK_B,268.8,227.7,82.8,0.0,0,0,True
2024-10-31,BLOCK_C,221.4,157.3,73.4,0.0,0,0,True
2024-11-01,BLOCK_A,332.8,287.5,87.5,0.0,0,0,True
2024-11-01,BLOCK_B,275.4,223.6,86.0,0.0,0,0,True
2024-11-01,BLOCK_C,211.9,182.0,83.9,0.0,0,0,True
2024-11-02,BLOCK_A,348.4,300.0,90.0,0.0,0,0,True
2024-11-02,BLOCK_B,274.7,223.5,84.7,0.0,0,0,True
2024-11-02,BLOCK_C,211.2,189.5,89.9,0.0,0,0,True
2024-11-03,BLOCK_A,337.4,278.6,83.9,0.0,0,0,True
2024-11-03,BLOCK_B,279.1,151.8,77.5,0.0,1,0,True
2024-11-03,BLOCK_C,211.4,190.4,94.5,0.0,0,0,True
2024-11-04,BLOCK_A,348.2,273.9,79.9,0.0,0,0,True
2024-11-04,BLOCK_B,284.3,227.5,82.0,0.0,0,0,True
2024-11-04,BLOCK_C,229.4,199.0,91.4,0.0,0,0,True
2024-11-05,BLOCK_A,327.6,278.5,87.3,0.0,0,0,True
2024-11-05,BLOCK_B,270.9,221.9,81.7,0.0,0,0,True
2024-11-05,BLOCK_C,230.4,169.6,77.5,0.0,0,0,True
2024-11-06,BLOCK_A,326.9,220.2,66.0,0.0,0,0,True
2024-11-06,BLOCK_B,290.6,199.8,70.4,0.0,0,0,True
2024-11-06,BLOCK_C,213.6,169.3,71.1,0.0,0,0,True
2024-11-07,BLOCK_A,319.8,281.8,84.7,0.0,0,0,True
2024-11-07,BLOCK_B,273.8,245.4,92.4,0.0,0,0,True
2024-11-07,BLOCK_C,220.2,191.1,80.9,0.0,0,0,True
2024-11-08,BLOCK_A,343.1,335.8,97.8,0.0,0,0,True
2024-11-08,BLOCK_B,275.3,203.6,79.8,0.0,0,0,True
2024-11-08,BLOCK_C,230.1,197.3,90.8,0.0,0,0,True
2024-11-09,BLOCK_A,336.0,246.1,78.9,5.8,0,0,True
2024-11-09,BLOCK_B,274.1,257.6,91.2,5.8,0,0,True
2024-11-09,BLOCK_C,215.0,156.7,78.5,5.8,0,0,True
2024-11-10,BLOCK_A,322.5,292.3,86.0,0.0,0,0,True
2024-11-10,BLOCK_B,273.3,246.1,89.6,0.0,0,0,True
2024-11-10,BLOCK_C,218.4,182.1,82.8,0.0,0,0,True
2024-11-11,BLOCK_A,349.8,267.2,82.6,0.0,0,0,True
2024-11-11,BLOCK_B,287.3,197.8,78.0,0.0,0,0,True
2024-11-11,BLOCK_C,216.2,182.7,81.5,0.0,0,0,True
2024-11-12,BLOCK_A,337.1,242.1,75.5,0.0,0,0,True
2024-11-12,BLOCK_B,275.7,259.1,87.6,0.0,0,0,True
2024-11-12,BLOCK_C,222.2,186.7,83.7,0.0,0,0,True
2024-11-13,BLOCK_A,317.6,249.2,79.4,0.0,0,0,True
2024-11-13,BLOCK_B,284.9,117.8,70.1,0.0,1,1,True
2024-11-13,BLOCK_C,217.6,165.6,80.0,0.0,0,0,True
2024-11-14,BLOCK_A,328.1,306.7,91.1,0.0,0,0,True
2024-11-14,BLOCK_B,276.1,178.3,90.0,0.0,1,0,True
2024-11-14,BLOCK_C,223.6,180.4,81.7,0.0,0,0,True
2024-11-15,BLOCK_A,325.9,289.7,84.0,0.0,0,0,True
2024-11-15,BLOCK_B,286.0,266.8,89.9,0.0,0,0,True
2024-11-15,BLOCK_C,222.1,160.8,69.5,0.0,0,0,True
2024-11-16,BLOCK_A,326.4,256.9,73.7,0.0,0,0,True
2024-11-16,BLOCK_B,287.4,245.4,84.5,0.0,0,0,True
2024-11-16,BLOCK_C,222.6,187.2,85.1,0.0,0,0,True
2024-11-17,BLOCK_A,333.0,262.1,77.7,0.0,0,0,True
2024-11-17,BLOCK_B,268.1,216.8,82.5,0.0,0,0,True
2024-11-17,BLOCK_C,216.4,176.1,83.8,0.0,0,0,True
2024-11-18,BLOCK_A,320.3,258.2,81.9,0.0,0,0,True
2024-11-18,BLOCK_B,291.2,264.3,92.0,0.0,0,0,True
2024-11-18,BLOCK_C,226.5,162.0,69.7,0.0,0,0,True
2024-11-19,BLOCK_A,349.4,310.4,94.6,0.0,0,0,True
2024-11-19,BLOCK_B,276.4,226.0,82.1,0.0,0,0,True
2024-11-19,BLOCK_C,229.3,177.2,75.0,0.0,0,0,True
2024-11-20,BLOCK_A,339.0,245.1,80.9,0.0,0,0,True
2024-11-20,BLOCK_B,277.7,246.8,90.9,0.0,0,0,True
2024-11-20,BLOCK_C,210.8,179.8,82.7,0.0,0,0,True
2024-11-21,BLOCK_A,325.2,285.9,82.8,0.0,0,0,True
2024-11-21,BLOCK_B,276.7,241.3,84.0,0.0,0,0,True
2024-11-21,BLOCK_C,229.0,165.5,83.3,0.0,0,0,True
2024-11-22,BLOCK_A,337.1,260.4,74.1,0.0,0,0,True
2024-11-22,BLOCK_B,272.0,143.3,72.7,0.0,1,0,True
2024-11-22,BLOCK_C,218.5,163.2,72.4,0.0,0,0,True
2024-11-23,BLOCK_A,347.0,276.5,86.6,0.0,0,0,True
2024-11-23,BLOCK_B,292.8,212.6,77.0,0.0,0,0,True
2024-11-23,BLOCK_C,226.5,180.8,86.4,0.0,0,0,True
2024-11-24,BLOCK_A,332.2,269.6,79.8,0.0,0,0,True
2024-11-24,BLOCK_B,271.4,257.1,90.4,0.0,0,0,True
2024-11-24,BLOCK_C,220.8,187.6,87.8,0.0,0,0,True
2024-11-25,BLOCK_A,342.5,293.7,92.4,0.0,0,0,True
2024-11-25,BLOCK_B,270.3,232.6,79.3,0.0,0,0,True
2024-11-25,BLOCK_C,210.1,140.6,69.9,0.0,0,0,True
2024-11-26,BLOCK_A,318.8,301.0,84.8,0.0,0,0,True
2024-11-26,BLOCK_B,282.1,147.4,51.6,0.0,0,0,True
2024-11-26,BLOCK_C,225.6,192.0,87.5,0.0,0,0,True
2024-11-27,BLOCK_A,338.7,281.6,84.1,0.0,0,0,True
2024-11-27,BLOCK_B,270.4,199.8,70.6,0.0,0,0,True
2024-11-27,BLOCK_C,218.0,181.4,80.9,0.0,0,0,True
2024-11-28,BLOCK_A,320.4,318.4,94.4,0.0,0,0,True
2024-11-28,BLOCK_B,278.2,218.0,82.1,0.0,0,0,True
2024-11-28,BLOCK_C,219.1,161.7,70.7,0.0,0,0,True
2024-11-29,BLOCK_A,335.4,196.2,66.4,8.7,0,0,True
2024-11-29,BLOCK_B,289.3,225.4,89.0,8.7,0,0,True
2024-11-29,BLOCK_C,209.1,165.3,83.9,8.7,0,0,True
2024-11-30,BLOCK_A,342.7,250.5,76.5,0.0,0,0,True
2024-11-30,BLOCK_B,277.9,208.2,76.3,0.0,0,0,True
2024-11-30,BLOCK_C,226.1,156.5,74.8,0.0,0,0,True
2024-12-01,BLOCK_A,336.8,315.6,91.2,0.0,0,0,True
2024-12-01,BLOCK_B,285.1,200.2,73.7,0.0,0,0,True
2024-12-01,BLOCK_C,210.9,189.8,85.1,0.0,0,0,True
2024-12-02,BLOCK_A,323.7,258.0,77.9,0.0,0,0,True
2024-12-02,BLOCK_B,288.5,207.6,78.1,0.0,0,0,True
2024-12-02,BLOCK_C,230.8,212.9,87.4,0.0,0,0,True
2024-12-03,BLOCK_A,317.2,280.1,87.2,0.0,0,0,True
2024-12-03,BLOCK_B,284.6,231.6,79.8,0.0,0,0,True
2024-12-03,BLOCK_C,220.4,190.9,80.4,0.0,0,0,True
2024-12-04,BLOCK_A,336.8,195.0,74.1,0.0,1,0,True
2024-12-04,BLOCK_B,266.4,215.7,78.9,0.0,0,0,True
2024-12-04,BLOCK_C,215.9,175.9,85.0,0.0,0,0,True
2024-12-05,BLOCK_A,319.6,265.2,81.9,0.0,0,0,True
2024-12-05,BLOCK_B,273.2,229.0,84.8,0.0,0,0,True
2024-12-05,BLOCK_C,227.9,162.5,74.1,0.0,0,0,True
2024-12-06,BLOCK_A,334.3,319.1,91.5,0.0,0,0,True
2024-12-06,BLOCK_B,287.8,239.1,89.4,0.0,0,0,True
2024-12-06,BLOCK_C,226.1,180.3,81.5,0.0,0,0,True
2024-12-07,BLOCK_A,343.7,176.6,69.2,0.0,1,0,True
2024-12-07,BLOCK_B,276.9,238.7,84.3,0.0,0,0,True
2024-12-07,BLOCK_C,214.8,186.9,88.3,0.0,0,0,True
2024-12-08,BLOCK_A,337.9,170.4,72.9,0.0,0,1,True
2024-12-08,BLOCK_B,285.5,250.9,97.0,0.0,0,0,True
2024-12-08,BLOCK_C,219.5,135.2,64.3,0.0,0,0,True
2024-12-09,BLOCK_A,346.5,243.3,75.9,0.0,0,0,True
2024-12-09,BLOCK_B,268.3,270.9,94.0,0.0,0,0,True
2024-12-09,BLOCK_C,213.4,155.9,74.4,0.0,0,0,True
2024-12-10,BLOCK_A,341.2,263.6,79.1,0.0,0,0,True
2024-12-10,BLOCK_B,286.1,239.1,88.6,0.0,0,0,True
2024-12-10,BLOCK_C,225.4,203.1,96.4,0.0,0,0,True
2024-12-11,BLOCK_A,330.3,259.7,79.4,0.0,0,0,True
2024-12-11,BLOCK_B,277.0,211.2,78.5,0.0,0,0,True
2024-12-11,BLOCK_C,214.1,209.7,94.5,0.0,0,0,True
2024-12-12,BLOCK_A,338.5,216.3,67.0,0.0,0,0,True
2024-12-12,BLOCK_B,275.0,227.8,84.4,0.0,0,0,True
2024-12-12,BLOCK_C,225.6,192.4,91.0,0.0,0,0,True
2024-12-13,BLOCK_A,341.6,236.9,72.5,0.0,0,0,True
2024-12-13,BLOCK_B,283.9,234.8,87.2,0.0,0,0,True
2024-12-13,BLOCK_C,225.1,207.2,93.9,0.0,0,0,True
2024-12-14,BLOCK_A,344.5,230.4,69.4,0.0,0,0,True
2024-12-14,BLOCK_B,269.9,230.9,81.9,0.0,0,0,True
2024-12-14,BLOCK_C,216.2,174.1,80.6,0.0,0,0,True
2024-12-15,BLOCK_A,320.4,277.8,84.0,0.0,0,0,True
2024-12-15,BLOCK_B,281.7,244.2,85.2,0.0,0,0,True
2024-12-15,BLOCK_C,227.2,157.8,68.8,0.0,0,0,True
2024-12-16,BLOCK_A,322.4,253.9,81.2,0.0,0,0,True
2024-12-16,BLOCK_B,291.8,262.2,89.4,0.0,0,0,True
2024-12-16,BLOCK_C,213.1,182.1,80.8,0.0,0,0,True
2024-12-17,BLOCK_A,329.0,307.6,90.9,0.0,0,0,True
2024-12-17,BLOCK_B,272.0,208.0,75.9,0.0,0,0,True
2024-12-17,BLOCK_C,222.5,203.1,85.2,0.0,0,0,True
2024-12-18,BLOCK_A,328.6,312.2,89.2,0.0,0,0,True
2024-12-18,BLOCK_B,279.1,201.4,73.1,0.0,0,0,True
2024-12-18,BLOCK_C,219.6,197.5,88.4,0.0,0,0,True
2024-12-19,BLOCK_A,343.3,213.8,66.2,0.0,0,0,True
2024-12-19,BLOCK_B,288.2,235.5,82.2,0.0,0,0,True
2024-12-19,BLOCK_C,219.6,189.0,77.4,0.0,0,0,True
2024-12-20,BLOCK_A,318.4,292.8,86.6,0.0,0,0,True
2024-12-20,BLOCK_B,279.5,204.0,70.3,0.0,0,0,True
2024-12-20,BLOCK_C,210.2,163.7,86.8,0.0,0,0,True
2024-12-21,BLOCK_A,337.0,251.1,76.2,0.0,0,0,True
2024-12-21,BLOCK_B,276.5,187.4,69.4,0.0,0,0,True
2024-12-21,BLOCK_C,217.8,163.5,78.1,0.0,0,0,True
2024-12-22,BLOCK_A,321.6,226.5,69.1,0.0,0,0,True
2024-12-22,BLOCK_B,268.3,198.8,70.7,0.0,0,0,True
2024-12-22,BLOCK_C,220.6,157.1,74.2,0.0,0,0,True
2024-12-23,BLOCK_A,323.9,283.2,85.3,0.0,0,0,True
2024-12-23,BLOCK_B,280.6,229.1,77.7,0.0,0,0,True
2024-12-23,BLOCK_C,223.6,197.4,88.1,0.0,0,0,True
2024-12-24,BLOCK_A,331.1,328.1,95.1,0.0,0,0,True
2024-12-24,BLOCK_B,287.1,251.5,84.9,0.0,0,0,True
2024-12-24,BLOCK_C,210.8,149.3,72.8,0.0,0,0,True
2024-12-25,BLOCK_A,333.9,251.7,76.3,0.0,0,0,True
2024-12-25,BLOCK_B,290.8,283.8,94.6,0.0,0,0,True
2024-12-25,BLOCK_C,228.6,191.8,86.9,0.0,0,0,True
2024-12-26,BLOCK_A,333.3,302.0,95.1,0.0,0,0,True
2024-12-26,BLOCK_B,290.4,210.3,80.1,0.0,0,0,True
2024-12-26,BLOCK_C,216.9,171.0,90.2,0.0,0,0,True
2024-12-27,BLOCK_A,343.9,226.0,66.5,0.0,0,0,True
2024-12-27,BLOCK_B,281.6,154.0,75.0,0.0,0,1,True
2024-12-27,BLOCK_C,225.6,155.8,75.8,0.0,0,0,True
2024-12-28,BLOCK_A,319.5,305.8,92.3,0.0,0,0,True
2024-12-28,BLOCK_B,277.8,183.5,80.6,0.0,0,1,True
2024-12-28,BLOCK_C,209.6,179.3,79.2,0.0,0,0,True
2024-12-29,BLOCK_A,341.0,247.4,72.3,0.0,0,0,True
2024-12-29,BLOCK_B,288.8,163.7,80.5,0.0,1,0,True
2024-12-29,BLOCK_C,225.0,169.9,83.4,0.0,0,0,True
2024-12-30,BLOCK_A,346.9,264.7,79.5,0.0,0,0,True
2024-12-30,BLOCK_B,268.1,217.9,80.9,0.0,0,0,True
2024-12-30,BLOCK_C,228.1,135.3,79.6,0.0,0,1,True
2024-12-31,BLOCK_A,328.9,262.9,80.1,0.0,0,0,True
2024-12-31,BLOCK_B,286.7,258.8,91.0,0.0,0,0,True
2024-12-31,BLOCK_C,230.5,203.3,91.3,0.0,0,0,True
2025-01-01,BLOCK_A,316.8,253.5,78.3,0.0,0,0,True
2025-01-01,BLOCK_B,277.8,261.8,86.4,0.0,0,0,True
2025-01-01,BLOCK_C,227.2,205.8,98.0,0.0,0,0,True
2025-01-02,BLOCK_A,338.1,270.3,84.9,0.0,0,0,True
2025-01-02,BLOCK_B,292.0,221.4,78.7,0.0,0,0,True
2025-01-02,BLOCK_C,209.7,180.7,78.5,0.0,0,0,True
2025-01-03,BLOCK_A,349.1,292.6,92.8,0.0,0,0,True
2025-01-03,BLOCK_B,291.6,228.4,75.6,0.0,0,0,True
2025-01-03,BLOCK_C,221.0,190.0,84.1,0.0,0,0,True
2025-01-04,BLOCK_A,348.1,250.7,76.8,0.0,0,0,True
2025-01-04,BLOCK_B,272.4,200.1,72.9,0.0,0,0,True
2025-01-04,BLOCK_C,211.3,154.6,79.4,0.0,0,0,True
2025-01-05,BLOCK_A,342.4,314.3,90.1,0.0,0,0,True
2025-01-05,BLOCK_B,293.1,215.0,78.9,0.0,0,0,True
2025-01-05,BLOCK_C,218.6,220.5,88.6,0.0,0,0,True
2025-01-06,BLOCK_A,323.5,268.2,80.1,0.0,0,0,True
2025-01-06,BLOCK_B,268.9,277.4,97.1,0.0,0,0,True
2025-01-06,BLOCK_C,213.0,176.1,72.0,0.0,0,0,True
2025-01-07,BLOCK_A,316.8,253.8,76.8,0.0,0,0,True
2025-01-07,BLOCK_B,292.4,274.1,95.1,0.0,0,0,True
2025-01-07,BLOCK_C,210.0,178.1,81.6,0.0,0,0,True
2025-01-08,BLOCK_A,336.4,253.1,75.6,0.0,0,0,True
2025-01-08,BLOCK_B,277.1,225.0,85.1,0.0,0,0,True
2025-01-08,BLOCK_C,218.6,198.2,91.7,0.0,0,0,True
2025-01-09,BLOCK_A,330.6,250.7,80.8,0.0,0,0,True
2025-01-09,BLOCK_B,269.1,219.1,83.1,0.0,0,0,True
2025-01-09,BLOCK_C,229.6,185.6,79.6,0.0,0,0,True
2025-01-10,BLOCK_A,345.0,278.5,83.0,0.0,0,0,True
2025-01-10,BLOCK_B,266.1,279.2,98.0,0.0,0,0,True
2025-01-10,BLOCK_C,229.2,205.2,91.5,0.0,0,0,True
2025-01-11,BLOCK_A,322.3,270.5,82.7,0.0,0,0,True
2025-01-11,BLOCK_B,289.5,191.0,75.0,0.0,0,0,True
2025-01-11,BLOCK_C,228.7,152.4,70.9,0.0,0,0,True
2025-01-12,BLOCK_A,325.6,208.1,82.3,0.0,0,1,True
2025-01-12,BLOCK_B,284.9,265.5,91.4,0.0,0,0,True
2025-01-12,BLOCK_C,212.7,199.6,78.7,0.0,0,0,True
2025-01-13,BLOCK_A,326.4,249.9,77.5,0.0,0,0,True
2025-01-13,BLOCK_B,267.0,238.1,87.7,0.0,0,0,True
2025-01-13,BLOCK_C,224.8,139.0,87.2,0.0,1,0,True
2025-01-14,BLOCK_A,345.4,253.9,79.0,0.0,0,0,True
2025-01-14,BLOCK_B,285.9,222.4,86.3,0.0,0,0,True
2025-01-14,BLOCK_C,227.8,165.2,72.3,0.0,0,0,True
2025-01-15,BLOCK_A,330.1,242.6,75.1,0.0,0,0,True
2025-01-15,BLOCK_B,281.4,226.1,76.1,0.0,0,0,True
2025-01-15,BLOCK_C,213.7,205.9,93.0,0.0,0,0,True
2025-01-16,BLOCK_A,347.5,284.9,83.2,0.0,0,0,True
2025-01-16,BLOCK_B,271.2,255.2,83.0,0.0,0,0,True
2025-01-16,BLOCK_C,219.6,195.2,84.3,0.0,0,0,True
2025-01-17,BLOCK_A,331.5,267.1,79.7,0.0,0,0,True
2025-01-17,BLOCK_B,275.1,215.0,83.8,0.0,0,0,True
2025-01-17,BLOCK_C,225.4,183.1,79.5,0.0,0,0,True
2025-01-18,BLOCK_A,318.1,294.2,91.8,0.0,0,0,True
2025-01-18,BLOCK_B,281.1,212.0,80.5,0.0,0,0,True
2025-01-18,BLOCK_C,214.7,145.0,85.8,0.0,1,0,True
2025-01-19,BLOCK_A,345.7,119.4,74.7,23.8,1,0,True
2025-01-19,BLOCK_B,276.4,116.1,91.1,23.8,1,0,True
2025-01-19,BLOCK_C,226.9,80.8,92.4,23.8,1,1,True
2025-01-20,BLOCK_A,331.9,302.3,90.2,0.0,0,0,True
2025-01-20,BLOCK_B,287.4,238.0,79.2,0.0,0,0,True
2025-01-20,BLOCK_C,222.4,179.2,86.7,0.0,0,0,True
2025-01-21,BLOCK_A,324.3,268.9,84.6,0.0,0,0,True
2025-01-21,BLOCK_B,266.2,199.3,79.1,0.0,0,0,True
2025-01-21,BLOCK_C,223.3,182.0,82.1,0.0,0,0,True
2025-01-22,BLOCK_A,317.9,254.4,76.5,0.0,0,0,True
2025-01-22,BLOCK_B,287.1,252.4,87.0,0.0,0,0,True
2025-01-22,BLOCK_C,216.6,178.1,77.1,0.0,0,0,True
2025-01-23,BLOCK_A,326.3,216.9,63.7,0.0,0,0,True
2025-01-23,BLOCK_B,287.8,239.1,81.4,0.0,0,0,True
2025-01-23,BLOCK_C,229.1,176.1,76.7,0.0,0,0,True
2025-01-24,BLOCK_A,344.3,285.4,87.4,0.0,0,0,True
2025-01-24,BLOCK_B,270.8,183.8,92.6,0.0,1,0,True
2025-01-24,BLOCK_C,230.8,163.0,79.1,0.0,0,0,True
2025-01-25,BLOCK_A,334.3,270.3,79.3,0.0,0,0,True
2025-01-25,BLOCK_B,282.7,155.5,76.7,0.0,0,1,True
2025-01-25,BLOCK_C,211.0,188.5,77.5,0.0,0,0,True
2025-01-26,BLOCK_A,319.8,315.0,98.0,3.8,0,0,True
2025-01-26,BLOCK_B,290.0,203.1,78.8,3.8,0,0,True
2025-01-26,BLOCK_C,217.3,189.4,94.5,3.8,0,0,True
2025-01-27,BLOCK_A,318.5,316.5,94.2,0.0,0,0,True
2025-01-27,BLOCK_B,279.9,220.5,70.1,0.0,0,0,True
2025-01-27,BLOCK_C,214.9,151.5,71.2,0.0,0,0,True
2025-01-28,BLOCK_A,345.3,270.6,78.8,0.0,0,0,True
2025-01-28,BLOCK_B,291.6,180.2,69.7,0.0,0,0,True
2025-01-28,BLOCK_C,214.5,198.9,92.7,0.0,0,0,True
2025-01-29,BLOCK_A,345.8,284.1,88.5,0.0,0,0,True
2025-01-29,BLOCK_B,290.1,218.6,80.7,0.0,0,0,True
2025-01-29,BLOCK_C,213.8,187.9,79.6,0.0,0,0,True
2025-01-30,BLOCK_A,333.8,266.2,81.5,0.0,0,0,True
2025-01-30,BLOCK_B,277.3,195.8,71.3,0.0,0,0,True
2025-01-30,BLOCK_C,227.7,190.9,83.4,0.0,0,0,True
2025-01-31,BLOCK_A,332.7,278.1,83.2,0.0,0,0,True
2025-01-31,BLOCK_B,271.7,165.0,76.9,0.0,1,0,True
2025-01-31,BLOCK_C,212.7,160.2,79.5,0.0,0,0,True
2025-02-01,BLOCK_A,330.3,238.1,70.4,0.0,0,0,True
2025-02-01,BLOCK_B,271.2,164.9,82.0,0.0,0,1,True
2025-02-01,BLOCK_C,212.3,199.1,95.1,0.0,0,0,True
2025-02-02,BLOCK_A,346.3,250.7,76.4,0.0,0,0,True
2025-02-02,BLOCK_B,269.1,161.9,80.5,0.0,1,0,True
2025-02-02,BLOCK_C,215.6,199.3,85.6,0.0,0,0,True
2025-02-03,BLOCK_A,318.0,271.6,81.8,0.0,0,0,True
2025-02-03,BLOCK_B,284.5,249.0,86.7,0.0,0,0,True
2025-02-03,BLOCK_C,224.1,145.3,58.9,0.0,0,0,True
2025-02-04,BLOCK_A,337.1,313.6,90.0,0.0,0,0,True
2025-02-04,BLOCK_B,278.6,288.0,98.0,0.0,0,0,True
2025-02-04,BLOCK_C,217.7,177.6,77.1,0.0,0,0,True
2025-02-05,BLOCK_A,345.8,225.6,69.1,0.0,0,0,True
2025-02-05,BLOCK_B,270.6,195.9,66.6,0.0,0,0,True
2025-02-05,BLOCK_C,215.9,195.6,83.3,0.0,0,0,True
2025-02-06,BLOCK_A,349.4,294.8,90.4,0.0,0,0,True
2025-02-06,BLOCK_B,287.4,231.2,86.4,0.0,0,0,True
2025-02-06,BLOCK_C,215.4,171.1,79.3,0.0,0,0,True
2025-02-07,BLOCK_A,333.3,249.6,75.1,0.0,0,0,True
2025-02-07,BLOCK_B,293.4,237.0,79.9,0.0,0,0,True
2025-02-07,BLOCK_C,211.7,166.9,78.6,0.0,0,0,True
2025-02-08,BLOCK_A,319.5,318.2,96.2,0.0,0,0,True
2025-02-08,BLOCK_B,292.5,225.9,78.9,0.0,0,0,True
2025-02-08,BLOCK_C,216.0,173.9,76.4,0.0,0,0,True
2025-02-09,BLOCK_A,345.7,264.4,80.0,0.0,0,0,True
2025-02-09,BLOCK_B,268.7,267.4,92.3,0.0,0,0,True
2025-02-09,BLOCK_C,215.1,160.6,76.5,0.0,0,0,True
2025-02-10,BLOCK_A,344.0,182.9,81.8,0.0,1,0,True
2025-02-10,BLOCK_B,267.6,212.7,76.0,0.0,0,0,True
2025-02-10,BLOCK_C,213.2,208.3,93.4,0.0,0,0,True
2025-02-11,BLOCK_A,347.9,295.0,94.4,0.0,0,0,True
2025-02-11,BLOCK_B,293.9,201.7,75.2,0.0,0,0,True
2025-02-11,BLOCK_C,210.9,208.6,89.9,0.0,0,0,True
2025-02-12,BLOCK_A,342.0,283.6,83.7,0.0,0,0,True
2025-02-12,BLOCK_B,291.1,263.1,94.4,0.0,0,0,True
2025-02-12,BLOCK_C,215.0,129.4,77.6,0.0,0,1,True
2025-02-13,BLOCK_A,322.4,241.7,70.9,0.0,0,0,True
2025-02-13,BLOCK_B,284.3,230.1,82.5,0.0,0,0,True
2025-02-13,BLOCK_C,217.7,128.2,71.5,0.0,0,1,True
2025-02-14,BLOCK_A,329.9,270.9,86.3,2.5,0,0,True
2025-02-14,BLOCK_B,283.5,259.5,96.5,2.5,0,0,True
2025-02-14,BLOCK_C,215.1,160.8,80.9,2.5,0,0,True
2025-02-15,BLOCK_A,334.3,283.7,85.0,0.0,0,0,True
2025-02-15,BLOCK_B,290.3,183.2,63.1,0.0,0,0,True
2025-02-15,BLOCK_C,215.7,194.5,85.7,0.0,0,0,True
2025-02-16,BLOCK_A,337.2,314.1,94.9,0.0,0,0,True
2025-02-16,BLOCK_B,290.7,215.9,77.6,0.0,0,0,True
2025-02-16,BLOCK_C,223.8,188.6,82.8,0.0,0,0,True
2025-02-17,BLOCK_A,325.1,209.6,84.9,0.0,1,0,True
2025-02-17,BLOCK_B,285.1,250.8,87.9,0.0,0,0,True
2025-02-17,BLOCK_C,221.2,213.0,89.4,0.0,0,0,True
2025-02-18,BLOCK_A,325.1,300.4,86.6,0.0,0,0,True
2025-02-18,BLOCK_B,276.6,228.7,79.8,0.0,0,0,True
2025-02-18,BLOCK_C,221.8,191.4,82.5,0.0,0,0,True
2025-02-19,BLOCK_A,347.5,172.8,72.9,0.0,1,0,True
2025-02-19,BLOCK_B,270.0,116.4,72.5,0.0,1,1,True
2025-02-19,BLOCK_C,227.3,129.7,69.0,0.0,0,1,True
2025-02-20,BLOCK_A,337.2,281.6,87.4,0.0,0,0,True
2025-02-20,BLOCK_B,290.1,214.6,79.3,0.0,0,0,True
2025-02-20,BLOCK_C,214.3,177.3,91.8,0.0,0,0,True
2025-02-21,BLOCK_A,349.0,266.7,79.3,0.0,0,0,True
2025-02-21,BLOCK_B,275.8,228.6,87.4,0.0,0,0,True
2025-02-21,BLOCK_C,225.9,158.2,71.5,0.0,0,0,True
2025-02-22,BLOCK_A,343.0,211.7,86.3,0.0,0,1,True
2025-02-22,BLOCK_B,271.6,202.9,76.0,0.0,0,0,True
2025-02-22,BLOCK_C,209.2,167.8,77.9,0.0,0,0,True
2025-02-23,BLOCK_A,322.9,298.1,90.5,0.0,0,0,True
